Date,SP500,IBEX35
2016-09-22,2177.179931640625,8934.900390625
2016-09-23,2164.68994140625,8823.599609375
2016-09-26,2146.10009765625,8711.400390625
2016-09-27,2159.929931640625,8688.2001953125
2016-09-28,2171.3701171875,8740.400390625
2016-09-29,2151.1298828125,8796.2998046875
2016-09-30,2168.27001953125,8779.400390625
2016-10-03,2161.199951171875,8751.599609375
2016-10-04,2150.489990234375,8769.0
2016-10-05,2159.72998046875,8778.2998046875
2016-10-06,2160.77001953125,8757.400390625
2016-10-07,2153.739990234375,8624.2998046875
2016-10-10,2163.659912109375,8701.5
2016-10-11,2136.72998046875,8693.2001953125
2016-10-12,2139.179931640625,8686.5
2016-10-13,2132.550048828125,8608.7001953125
2016-10-14,2132.97998046875,8767.900390625
2016-10-17,2126.5,8740.7001953125
2016-10-18,2139.60009765625,8865.2998046875
2016-10-19,2144.2900390625,8950.099609375
2016-10-20,2141.340087890625,9061.2001953125
2016-10-21,2141.159912109375,9100.400390625
2016-10-24,2151.330078125,9216.2001953125
2016-10-25,2143.159912109375,9139.7001953125
2016-10-26,2139.429931640625,9173.2998046875
2016-10-27,2133.0400390625,9197.2001953125
2016-10-28,2126.409912109375,9201.2998046875
2016-10-31,2126.14990234375,9143.2998046875
2016-11-01,2111.719970703125,9040.7001953125
2016-11-02,2097.93994140625,8873.400390625
2016-11-03,2088.659912109375,8879.900390625
2016-11-04,2085.179931640625,8791.599609375
2016-11-07,2131.52001953125,8918.7998046875
2016-11-08,2139.56005859375,8937.0
2016-11-09,2163.260009765625,8901.5
2016-11-10,2167.47998046875,8756.7998046875
2016-11-11,2164.449951171875,8639.2001953125
2016-11-14,2164.199951171875,8658.2001953125
2016-11-15,2180.389892578125,8687.099609375
2016-11-16,2176.93994140625,8638.5
2016-11-17,2187.1201171875,8718.0
2016-11-18,2181.89990234375,8622.900390625
2016-11-21,2198.179931640625,8614.599609375
2016-11-22,2202.93994140625,8651.5
2016-11-23,2204.719970703125,8627.5
2016-11-25,2213.35009765625,8674.400390625
2016-11-28,2201.719970703125,8619.2998046875
2016-11-29,2204.659912109375,8667.0
2016-11-30,2198.81005859375,8688.2001953125
2016-12-01,2191.080078125,8669.2001953125
2016-12-02,2191.949951171875,8607.099609375
2016-12-05,2204.7099609375,8664.7001953125
2016-12-06,2212.22998046875,8893.2998046875
2016-12-07,2241.35009765625,8960.400390625
2016-12-08,2246.18994140625,9145.400390625
2016-12-09,2259.530029296875,9169.599609375
2016-12-12,2256.9599609375,9186.400390625
2016-12-13,2271.719970703125,9331.2998046875
2016-12-14,2253.280029296875,9218.400390625
2016-12-15,2262.030029296875,9340.7998046875
2016-12-16,2258.070068359375,9412.7998046875
2016-12-19,2262.530029296875,9336.7001953125
2016-12-20,2270.760009765625,9407.900390625
2016-12-21,2265.179931640625,9371.7001953125
2016-12-22,2260.9599609375,9333.599609375
2016-12-23,2263.7900390625,9367.7001953125
2016-12-27,2268.8798828125,9376.599609375
2016-12-28,2249.919921875,9344.900390625
2016-12-29,2249.260009765625,9327.099609375
2016-12-30,2238.830078125,9352.099609375
2017-01-03,2257.830078125,9494.7001953125
2017-01-04,2270.75,9462.900390625
2017-01-05,2269.0,9488.2001953125
2017-01-06,2276.97998046875,9515.900390625
2017-01-09,2268.89990234375,9492.7998046875
2017-01-10,2268.89990234375,9452.0
2017-01-11,2275.320068359375,9408.599609375
2017-01-12,2270.43994140625,9407.400390625
2017-01-13,2274.639892578125,9511.599609375
2017-01-17,2267.889892578125,9394.900390625
2017-01-18,2271.889892578125,9386.2001953125
2017-01-19,2263.68994140625,9379.099609375
2017-01-20,2271.31005859375,9380.099609375
2017-01-23,2265.199951171875,9304.7998046875
2017-01-24,2280.070068359375,9387.2001953125
2017-01-25,2298.3701171875,9549.2998046875
2017-01-26,2296.679931640625,9512.7998046875
2017-01-27,2294.68994140625,9504.099609375
2017-01-30,2280.89990234375,9361.2998046875
2017-01-31,2278.8701171875,9315.2001953125
2017-02-01,2279.550048828125,9330.7998046875
2017-02-02,2280.85009765625,9406.400390625
2017-02-03,2297.419921875,9462.7001953125
2017-02-06,2292.56005859375,9357.2998046875
2017-02-07,2293.080078125,9331.5
2017-02-08,2294.669921875,9329.7001953125
2017-02-09,2307.8701171875,9438.400390625
2017-02-10,2316.10009765625,9378.099609375
2017-02-13,2328.25,9484.099609375
2017-02-14,2337.580078125,9510.2001953125
2017-02-15,2349.25,9584.099609375
2017-02-16,2347.219970703125,9554.7001953125
2017-02-17,2351.159912109375,9500.2998046875
2017-02-21,2365.3798828125,9561.0
2017-02-22,2362.820068359375,9477.2001953125
2017-02-23,2363.81005859375,9493.400390625
2017-02-24,2367.340087890625,9453.5
2017-02-27,2369.75,9464.2998046875
2017-02-28,2363.639892578125,9555.5
2017-03-01,2395.9599609375,9751.5
2017-03-02,2381.919921875,9716.0
2017-03-03,2383.1201171875,9798.5
2017-03-06,2375.31005859375,9804.099609375
2017-03-07,2368.389892578125,9801.7001953125
2017-03-08,2362.97998046875,9850.5
2017-03-09,2364.8701171875,9998.400390625
2017-03-10,2372.60009765625,10006.400390625
2017-03-13,2373.469970703125,9995.900390625
2017-03-14,2365.449951171875,9905.099609375
2017-03-15,2385.260009765625,9983.2001953125
2017-03-16,2381.3798828125,10168.0
2017-03-17,2378.25,10245.7998046875
2017-03-20,2373.469970703125,10214.0
2017-03-21,2344.02001953125,10211.900390625
2017-03-22,2348.449951171875,10229.2998046875
2017-03-23,2345.9599609375,10324.900390625
2017-03-24,2343.97998046875,10309.400390625
2017-03-27,2341.590087890625,10302.900390625
2017-03-28,2358.570068359375,10389.0
2017-03-29,2361.1298828125,10367.599609375
2017-03-30,2368.06005859375,10405.900390625
2017-03-31,2362.719970703125,10462.900390625
2017-04-03,2358.840087890625,10325.2998046875
2017-04-04,2360.159912109375,10361.2001953125
2017-04-05,2352.949951171875,10402.7001953125
2017-04-06,2357.489990234375,10518.900390625
2017-04-07,2355.5400390625,10529.0
2017-04-10,2357.159912109375,10437.7001953125
2017-04-11,2353.780029296875,10416.2998046875
2017-04-12,2344.929931640625,10360.5
2017-04-13,2328.949951171875,10326.099609375
2017-04-18,2342.18994140625,10264.5
2017-04-19,2338.169921875,10370.2998046875
2017-04-20,2355.840087890625,10372.5
2017-04-21,2348.68994140625,10377.0
2017-04-24,2374.14990234375,10766.7998046875
2017-04-25,2388.610107421875,10783.099609375
2017-04-26,2387.449951171875,10763.400390625
2017-04-27,2388.77001953125,10683.900390625
2017-04-28,2384.199951171875,10715.7998046875
2017-05-02,2391.169921875,10820.2998046875
2017-05-03,2388.1298828125,10837.0
2017-05-04,2389.52001953125,11012.900390625
2017-05-05,2399.2900390625,11135.400390625
2017-05-08,2399.3798828125,11096.2998046875
2017-05-09,2396.919921875,11049.2001953125
2017-05-10,2399.6298828125,11034.7998046875
2017-05-11,2394.43994140625,10861.400390625
2017-05-12,2390.89990234375,10897.0
2017-05-15,2402.320068359375,10957.7998046875
2017-05-16,2400.669921875,10982.400390625
2017-05-17,2357.030029296875,10786.099609375
2017-05-18,2365.719970703125,10684.900390625
2017-05-19,2381.72998046875,10835.400390625
2017-05-22,2394.02001953125,10793.400390625
2017-05-23,2398.419921875,10916.2998046875
2017-05-24,2404.389892578125,10907.400390625
2017-05-25,2415.070068359375,10937.7001953125
2017-05-26,2415.820068359375,10904.2001953125
2017-05-30,2412.909912109375,10876.900390625
2017-05-31,2411.800048828125,10880.0
2017-06-01,2430.06005859375,10881.0
2017-06-02,2439.070068359375,10905.900390625
2017-06-05,2436.10009765625,10884.7001953125
2017-06-06,2429.330078125,10879.7001953125
2017-06-07,2433.139892578125,10871.7001953125
2017-06-08,2433.7900390625,10953.099609375
2017-06-09,2431.77001953125,10978.2998046875
2017-06-12,2429.389892578125,10842.400390625
2017-06-13,2440.35009765625,10882.099609375
2017-06-14,2437.919921875,10775.7998046875
2017-06-15,2432.4599609375,10699.599609375
2017-06-16,2433.14990234375,10759.400390625
2017-06-19,2453.4599609375,10848.900390625
2017-06-20,2437.030029296875,10746.099609375
2017-06-21,2435.610107421875,10740.7001953125
2017-06-22,2434.5,10709.900390625
2017-06-23,2438.300048828125,10630.7998046875
2017-06-26,2439.070068359375,10696.599609375
2017-06-27,2419.3798828125,10647.900390625
2017-06-28,2440.68994140625,10702.7001953125
2017-06-29,2419.699951171875,10531.099609375
2017-06-30,2423.409912109375,10444.5
2017-07-03,2429.010009765625,10604.2001953125
2017-07-05,2432.5400390625,10523.599609375
2017-07-06,2409.75,10498.400390625
2017-07-07,2425.179931640625,10488.7998046875
2017-07-10,2427.429931640625,10509.5
2017-07-11,2425.530029296875,10449.099609375
2017-07-12,2443.25,10560.400390625
2017-07-13,2447.830078125,10658.2998046875
2017-07-14,2459.27001953125,10655.099609375
2017-07-17,2459.139892578125,10651.2001953125
2017-07-18,2460.610107421875,10524.5
2017-07-19,2473.830078125,10588.099609375
2017-07-20,2473.449951171875,10564.7998046875
2017-07-21,2472.5400390625,10426.599609375
2017-07-24,2469.909912109375,10446.5
2017-07-25,2477.1298828125,10523.400390625
2017-07-26,2477.830078125,10575.400390625
2017-07-27,2475.419921875,10603.400390625
2017-07-28,2472.10009765625,10536.099609375
2017-07-31,2470.300048828125,10502.2001953125
2017-08-01,2476.35009765625,10586.7001953125
2017-08-02,2477.570068359375,10513.900390625
2017-08-03,2472.159912109375,10549.099609375
2017-08-04,2476.830078125,10658.400390625
2017-08-07,2480.909912109375,10676.5
2017-08-08,2474.919921875,10734.7001953125
2017-08-09,2474.02001953125,10596.0
2017-08-10,2438.2099609375,10450.0
2017-08-11,2441.320068359375,10282.900390625
2017-08-14,2465.840087890625,10461.2001953125
2017-08-15,2464.610107421875,10481.5
2017-08-16,2468.110107421875,10544.2998046875
2017-08-17,2430.010009765625,10443.7998046875
2017-08-18,2425.550048828125,10385.7001953125
2017-08-21,2428.3701171875,10360.2001953125
2017-08-22,2452.510009765625,10409.7998046875
2017-08-23,2444.0400390625,10338.099609375
2017-08-24,2438.969970703125,10357.400390625
2017-08-25,2443.050048828125,10345.2998046875
2017-08-28,2444.239990234375,10285.900390625
2017-08-29,2446.300048828125,10192.599609375
2017-08-30,2457.590087890625,10245.7998046875
2017-08-31,2471.64990234375,10299.5
2017-09-01,2476.550048828125,10325.5
2017-09-05,2457.85009765625,10179.7998046875
2017-09-06,2465.5400390625,10131.0
2017-09-07,2465.10009765625,10124.900390625
2017-09-08,2461.429931640625,10129.599609375
2017-09-11,2488.110107421875,10322.599609375
2017-09-12,2496.47998046875,10336.2001953125
2017-09-13,2498.3701171875,10371.0
2017-09-14,2495.6201171875,10361.099609375
2017-09-15,2500.22998046875,10317.400390625
2017-09-18,2503.8701171875,10338.400390625
2017-09-19,2506.64990234375,10378.400390625
2017-09-20,2508.239990234375,10292.099609375
2017-09-21,2500.60009765625,10297.0
2017-09-22,2502.219970703125,10305.0
2017-09-25,2496.659912109375,10216.5
2017-09-26,2496.840087890625,10189.599609375
2017-09-27,2507.0400390625,10368.900390625
2017-09-28,2510.06005859375,10328.5
2017-09-29,2519.360107421875,10381.5
2017-10-02,2529.1201171875,10255.7001953125
2017-10-03,2534.580078125,10257.5
2017-10-04,2537.739990234375,9964.900390625
2017-10-05,2552.070068359375,10214.7001953125
2017-10-06,2549.330078125,10185.5
2017-10-09,2544.72998046875,10236.0
2017-10-10,2550.639892578125,10142.2998046875
2017-10-11,2555.239990234375,10278.400390625
2017-10-12,2550.929931640625,10275.900390625
2017-10-13,2553.169921875,10258.0
2017-10-16,2557.639892578125,10181.400390625
2017-10-17,2559.360107421875,10216.7998046875
2017-10-18,2561.260009765625,10273.400390625
2017-10-19,2562.10009765625,10197.5
2017-10-20,2575.2099609375,10222.7001953125
2017-10-23,2564.97998046875,10161.400390625
2017-10-24,2569.1298828125,10205.7001953125
2017-10-25,2557.14990234375,10153.2998046875
2017-10-26,2560.39990234375,10347.7998046875
2017-10-27,2581.070068359375,10197.5
2017-10-30,2572.830078125,10446.0
2017-10-31,2575.260009765625,10523.5
2017-11-01,2579.360107421875,10506.7001953125
2017-11-02,2579.85009765625,10457.7998046875
2017-11-03,2587.840087890625,10357.7998046875
2017-11-06,2591.1298828125,10316.5
2017-11-07,2590.639892578125,10230.7001953125
2017-11-08,2594.3798828125,10228.7001953125
2017-11-09,2584.6201171875,10141.099609375
2017-11-10,2582.300048828125,10092.7001953125
2017-11-13,2584.840087890625,10049.900390625
2017-11-14,2578.8701171875,9990.400390625
2017-11-15,2564.6201171875,10013.900390625
2017-11-16,2585.639892578125,10088.7001953125
2017-11-17,2578.85009765625,10010.400390625
2017-11-20,2582.139892578125,10025.5
2017-11-21,2599.030029296875,9993.400390625
2017-11-22,2597.080078125,10013.900390625
2017-11-24,2602.419921875,10053.5
2017-11-27,2601.419921875,10063.099609375
2017-11-28,2627.0400390625,10144.400390625
2017-11-29,2626.070068359375,10267.7001953125
2017-11-30,2647.580078125,10211.0
2017-12-01,2642.219970703125,10085.0
2017-12-04,2639.43994140625,10208.599609375
2017-12-05,2629.570068359375,10211.2998046875
2017-12-06,2629.27001953125,10184.0
2017-12-07,2636.97998046875,10262.599609375
2017-12-08,2651.5,10321.099609375
2017-12-11,2659.989990234375,10306.900390625
2017-12-12,2664.110107421875,10288.2998046875
2017-12-13,2662.85009765625,10260.5
2017-12-14,2652.010009765625,10176.5
2017-12-15,2675.81005859375,10150.400390625
2017-12-18,2690.159912109375,10244.099609375
2017-12-19,2681.469970703125,10234.2998046875
2017-12-20,2679.25,10207.7001953125
2017-12-21,2684.570068359375,10304.599609375
2017-12-22,2683.340087890625,10182.0
2017-12-27,2682.6201171875,10165.2001953125
2017-12-28,2687.5400390625,10093.099609375
2017-12-29,2673.610107421875,10043.900390625
2018-01-02,2695.81005859375,10079.099609375
2018-01-03,2713.06005859375,10116.0
2018-01-04,2723.989990234375,10314.400390625
2018-01-05,2743.14990234375,10411.400390625
2018-01-08,2747.7099609375,10398.400390625
2018-01-09,2751.2900390625,10426.5
2018-01-10,2748.22998046875,10428.2998046875
2018-01-11,2767.56005859375,10435.2001953125
2018-01-12,2786.239990234375,10462.400390625
2018-01-16,2776.419921875,10520.400390625
2018-01-17,2802.56005859375,10474.599609375
2018-01-18,2798.030029296875,10432.7001953125
